Scheme Code;Scheme Name;Net Asset Value;Repurchase Price;Sale Price;Date
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.1033;14.8012;15.1033;23-Sep-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;14.9214;14.6230;14.9214;24-Sep-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;14.7508;14.4558;14.7508;25-Sep-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;14.7782;14.4826;14.7782;26-Sep-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;14.8788;14.5812;14.8788;29-Sep-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;14.7827;14.4870;14.7827;30-Sep-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;14.8235;14.5270;14.8235;01-Oct-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;14.6456;14.3527;14.6456;07-Oct-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;14.5722;14.2808;14.5722;08-Oct-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;14.7594;14.4642;14.7594;09-Oct-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;14.5769;14.2854;14.5769;10-Oct-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;14.5167;14.2264;14.5167;13-Oct-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;14.4620;14.1728;14.4620;14-Oct-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;14.3874;14.0997;14.3874;16-Oct-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;14.3896;14.1018;14.3896;17-Oct-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;14.4761;14.1866;14.4761;20-Oct-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;14.5090;14.2188;14.5090;21-Oct-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;14.6208;14.3284;14.6208;22-Oct-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;14.7208;14.4264;14.7208;27-Oct-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;14.6982;14.4042;14.6982;28-Oct-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;14.7456;14.4507;14.7456;29-Oct-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;14.8042;14.5081;14.8042;30-Oct-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;14.9338;14.6351;14.9338;31-Oct-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.1612;14.8580;15.1612;03-Nov-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.0834;14.7817;15.0834;05-Nov-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.0911;14.7893;15.0911;07-Nov-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.0768;14.7753;15.0768;10-Nov-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.1690;14.8656;15.1690;11-Nov-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.1974;14.8935;15.1974;12-Nov-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.0945;14.7926;15.0945;13-Nov-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.1046;14.8025;15.1046;14-Nov-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.1272;14.8247;15.1272;17-Nov-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.1613;14.8581;15.1613;18-Nov-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.1682;14.8648;15.1682;19-Nov-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.1239;14.8214;15.1239;20-Nov-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.2023;14.8983;15.2023;21-Nov-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.2649;14.9596;15.2649;24-Nov-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.2011;14.8971;15.2011;25-Nov-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.3714;15.0640;15.3714;26-Nov-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.4273;15.1188;15.4273;27-Nov-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.5459;15.2350;15.5459;28-Nov-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.6125;15.3003;15.6125;01-Dec-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.7448;15.4299;15.7448;02-Dec-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.8292;15.5126;15.8292;03-Dec-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.8709;15.5535;15.8709;04-Dec-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.8547;15.5376;15.8547;05-Dec-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.8646;15.5473;15.8646;08-Dec-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.7483;15.4333;15.7483;09-Dec-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.7657;15.4504;15.7657;10-Dec-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.6429;15.3300;15.6429;11-Dec-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.4891;15.1793;15.4891;12-Dec-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.4012;15.0932;15.4012;15-Dec-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.1489;14.8459;15.1489;16-Dec-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.1163;14.8140;15.1163;17-Dec-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.4964;15.1865;15.4964;18-Dec-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.6972;15.3833;15.6972;19-Dec-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.7712;15.4558;15.7712;22-Dec-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.9438;15.6249;15.9438;23-Dec-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.9903;15.6705;15.9903;24-Dec-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.0030;15.6829;16.0030;26-Dec-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.0431;15.7222;16.0431;29-Dec-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.0644;15.7431;16.0644;30-Dec-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.2296;15.9050;16.2296;31-Dec-2014
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.2594;15.9342;16.2594;01-Jan-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.3896;16.0618;16.3896;02-Jan-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.3987;16.0707;16.3987;05-Jan-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.0420;15.7212;16.0420;06-Jan-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.9459;15.6270;15.9459;07-Jan-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.0850;15.7633;16.0850;08-Jan-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.1482;15.8252;16.1482;09-Jan-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.1654;15.8421;16.1654;12-Jan-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.2020;15.8780;16.2020;13-Jan-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.1434;15.8205;16.1434;14-Jan-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.2660;15.9407;16.2660;15-Jan-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.2718;15.9464;16.2718;16-Jan-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.3404;16.0136;16.3404;19-Jan-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.4610;16.1318;16.4610;20-Jan-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.4220;16.0936;16.4220;21-Jan-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.4925;16.1627;16.4925;22-Jan-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.5457;16.2148;16.5457;23-Jan-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.5044;16.1743;16.5044;27-Jan-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.4665;16.1372;16.4665;28-Jan-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.4071;16.0790;16.4071;29-Jan-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.3233;15.9968;16.3233;30-Jan-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.3279;16.0013;16.3279;02-Feb-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.2575;15.9324;16.2575;03-Feb-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.2352;15.9105;16.2352;04-Feb-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.1287;15.8061;16.1287;05-Feb-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.0507;15.7297;16.0507;06-Feb-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.0053;15.6852;16.0053;09-Feb-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.9399;15.6211;15.9399;10-Feb-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.0161;15.6958;16.0161;11-Feb-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.0907;15.7689;16.0907;12-Feb-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.3021;15.9761;16.3021;13-Feb-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.3025;15.9765;16.3025;16-Feb-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.3244;15.9979;16.3244;18-Feb-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.2559;15.9308;16.2559;19-Feb-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.2915;15.9657;16.2915;20-Feb-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.2390;15.9142;16.2390;23-Feb-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.2005;15.8765;16.2005;24-Feb-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.2364;15.9117;16.2364;25-Feb-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.2366;15.9119;16.2366;26-Feb-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.3792;16.0516;16.3792;27-Feb-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.7452;16.4103;16.7452;02-Mar-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.7754;16.4399;16.7754;03-Mar-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.8506;16.5136;16.8506;04-Mar-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.9303;16.5917;16.9303;05-Mar-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.7325;16.3979;16.7325;09-Mar-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.6424;16.3096;16.6424;10-Mar-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.5862;16.2545;16.5862;11-Mar-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.6038;16.2717;16.6038;12-Mar-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.5370;16.2063;16.5370;13-Mar-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.4421;16.1133;16.4421;16-Mar-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.6889;16.3551;16.6889;17-Mar-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.7067;16.3726;16.7067;18-Mar-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.6820;16.3484;16.6820;19-Mar-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.5214;16.1910;16.5214;20-Mar-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.5039;16.1738;16.5039;23-Mar-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.4938;16.1639;16.4938;24-Mar-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.4621;16.1329;16.4621;25-Mar-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.2482;15.9232;16.2482;26-Mar-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.2595;15.9343;16.2595;27-Mar-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.3905;16.0627;16.3905;30-Mar-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.4697;16.1403;16.4697;31-Mar-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.5589;16.2277;16.5589;01-Apr-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.5628;16.2315;16.5628;06-Apr-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.6045;16.2724;16.6045;07-Apr-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.6891;16.3553;16.6891;08-Apr-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.7948;16.4589;16.7948;09-Apr-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.8989;16.5609;16.8989;10-Apr-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.8958;16.5579;16.8958;13-Apr-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.8162;16.4799;16.8162;15-Apr-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.8679;16.5305;16.8679;16-Apr-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.8565;16.5194;16.8565;17-Apr-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.6865;16.3528;16.6865;20-Apr-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.7661;16.4308;16.7661;21-Apr-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.7796;16.4440;16.7796;22-Apr-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.7616;16.4264;16.7616;23-Apr-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.6150;16.2827;16.6150;24-Apr-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.4284;16.0998;16.4284;27-Apr-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.6480;16.3150;16.6480;28-Apr-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.7186;16.3842;16.7186;29-Apr-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.7415;16.4067;16.7415;30-Apr-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.9236;16.5851;16.9236;04-May-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.8783;16.5407;16.8783;05-May-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.5390;16.2082;16.5390;06-May-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.3605;16.0333;16.3605;07-May-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.5439;16.2130;16.5439;08-May-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.7742;16.4387;16.7742;11-May-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.7175;16.3832;16.7175;12-May-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.7915;16.4557;16.7915;13-May-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.8057;16.4696;16.8057;14-May-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.8764;16.5389;16.8764;15-May-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.9630;16.6237;16.9630;18-May-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.9475;16.6086;16.9475;19-May-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.0129;16.6726;17.0129;20-May-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.9888;16.6490;16.9888;21-May-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.9656;16.6263;16.9656;22-May-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.9074;16.5693;16.9074;25-May-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.9014;16.5634;16.9014;26-May-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.8344;16.4977;16.8344;27-May-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.8628;16.5255;16.8628;28-May-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.9597;16.6205;16.9597;29-May-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.8919;16.5541;16.8919;01-Jun-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.7223;16.3879;16.7223;02-Jun-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.6170;16.2847;16.6170;03-Jun-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.6551;16.3220;16.6551;04-Jun-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.5652;16.2339;16.5652;05-Jun-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.4776;16.1480;16.4776;08-Jun-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.4288;16.1002;16.4288;09-Jun-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.4792;16.1496;16.4792;10-Jun-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.4690;16.1396;16.4690;11-Jun-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.5427;16.2118;16.5427;12-Jun-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.5428;16.2119;16.5428;15-Jun-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.5428;16.2119;16.5428;16-Jun-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.6193;16.2869;16.6193;17-Jun-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.7002;16.3662;16.7002;18-Jun-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.7421;16.4073;16.7421;19-Jun-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.8923;16.5545;16.8923;22-Jun-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.9541;16.6150;16.9541;23-Jun-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.9159;16.5776;16.9159;24-Jun-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.9076;16.5694;16.9076;25-Jun-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.8993;16.5613;16.8993;26-Jun-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.8026;16.4665;16.8026;29-Jun-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.7392;16.4044;16.7392;30-Jun-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.8275;16.4910;16.8275;01-Jul-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.8941;16.5562;16.8941;02-Jul-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.9065;16.5684;16.9065;03-Jul-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.9370;16.5983;16.9370;06-Jul-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.0401;16.6993;17.0401;07-Jul-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.9199;16.5815;16.9199;08-Jul-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.8255;16.4890;16.8255;09-Jul-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.8145;16.4782;16.8145;10-Jul-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.9542;16.6151;16.9542;13-Jul-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.0137;16.6734;17.0137;14-Jul-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.1124;16.7702;17.1124;15-Jul-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.2139;16.8696;17.2139;16-Jul-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.3530;17.0059;17.3530;17-Jul-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.5914;17.2396;17.5914;20-Jul-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.4381;17.0893;17.4381;21-Jul-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.4756;17.1261;17.4756;22-Jul-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.3986;17.0506;17.3986;23-Jul-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.2250;16.8805;17.2250;24-Jul-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.9719;16.6325;16.9719;27-Jul-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.9681;16.6287;16.9681;28-Jul-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.0553;16.7142;17.0553;29-Jul-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.1318;16.7892;17.1318;30-Jul-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.1952;16.8513;17.1952;31-Jul-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.3661;17.0188;17.3661;03-Aug-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.4151;17.0668;17.4151;04-Aug-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.3809;17.0333;17.3809;05-Aug-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.4855;17.1358;17.4855;06-Aug-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.4492;17.1002;17.4492;07-Aug-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.3679;17.0205;17.3679;10-Aug-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.3169;16.9706;17.3169;11-Aug-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.1477;16.8047;17.1477;12-Aug-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.1021;16.7601;17.1021;13-Aug-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.2288;16.8842;17.2288;14-Aug-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.2445;16.8996;17.2445;17-Aug-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.2650;16.9197;17.2650;18-Aug-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.3231;16.9766;17.3231;19-Aug-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.1514;16.8084;17.1514;20-Aug-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;17.0198;16.6794;17.0198;21-Aug-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.2191;15.8947;16.2191;24-Aug-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.3163;15.9900;16.3163;25-Aug-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.2100;15.8858;16.2100;26-Aug-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.5639;16.2326;16.5639;27-Aug-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.6064;16.2743;16.6064;28-Aug-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.5872;16.2555;16.5872;31-Aug-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.3755;16.0480;16.3755;01-Sep-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.2434;15.9185;16.2434;02-Sep-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.3746;16.0471;16.3746;03-Sep-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.1642;15.8409;16.1642;04-Sep-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;15.9404;15.6216;15.9404;07-Sep-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.0955;15.7736;16.0955;08-Sep-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.3121;15.9859;16.3121;09-Sep-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.3057;15.9796;16.3057;10-Sep-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.3600;16.0328;16.3600;11-Sep-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.4771;16.1476;16.4771;14-Sep-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.2858;15.9601;16.2858;15-Sep-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.3547;16.0276;16.3547;16-Sep-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.5086;16.1784;16.5086;18-Sep-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.4225;16.0941;16.4225;21-Sep-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.3300;16.0034;16.3300;22-Sep-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.2550;15.9299;16.2550;23-Sep-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.2562;15.9311;16.2562;24-Sep-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.2270;15.9025;16.2270;28-Sep-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.0695;15.7481;16.0695;29-Sep-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.1357;15.8130;16.1357;30-Sep-2015
122639;Parag Parikh Long Term Equity Fund - Direct Plan - Growth;16.1448;15.8219;16.1448;01-Oct-2015
